"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 21 17:23:55 CST 2020","Mon Dec 21 17:24:07 CST 2020","11652","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_rgb[light_1-Fall-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for RGB device"
"passed","Wed Dec 23 23:21:21 CST 2020","Wed Dec 23 23:37:07 CST 2020","946217","Test_Suites.Tests.test_regression_product","test_07_schedule_by_mqtt","","","","test_26_create_schedule_with_cozy_and_no_end_when_lamp_status_night_light","schedule.feature: Create a schedule with action ""Cozy"" and no end when lamp original status is ""Night light"""
"passed","Wed Dec 23 17:19:24 CST 2020","Wed Dec 23 17:19:38 CST 2020","13540","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_on_off_nl[light_1-OFF-wizappd2]","tcp_comm.feature: Single device control by mqtt - ON/OFF/NL"
"passed","Mon Dec 21 17:17:13 CST 2020","Mon Dec 21 17:17:24 CST 2020","10913","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_rgb[light_1-Steampunk-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for RGB device"
"passed","Thu Dec 24 09:03:33 CST 2020","Thu Dec 24 09:09:35 CST 2020","362057","Test_Suites.Tests.test_regression_product","test_08_rhythm_by_mqtt","","","","test_17_trigger_schedule_when_rhythm_playing_by_mqtt","rhythm.feature: Trigger a schedule when rhythm playing"
"passed","Thu Dec 24 08:40:01 CST 2020","Thu Dec 24 08:40:41 CST 2020","40074","Test_Suites.Tests.test_regression_product","test_08_rhythm_by_mqtt","","","","test_14_select_same_lamp_mode_for_all_lamp_point_by_mqtt","rhythm.feature: Select same lamp mode for all lamp point"
"passed","Mon Dec 21 17:24:30 CST 2020","Mon Dec 21 17:24:41 CST 2020","11618","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_rgb[light_1-Romance-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for RGB device"
"passed","Wed Dec 23 17:18:03 CST 2020","Wed Dec 23 17:18:14 CST 2020","10989","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_tw[light_1-Wake-up-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for TW device"
"failed","Wed Dec 23 16:57:36 CST 2020","Wed Dec 23 16:57:58 CST 2020","22080","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_tw[light_2-Wake-up-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for TW device"
"passed","Mon Dec 21 17:13:55 CST 2020","Mon Dec 21 17:14:06 CST 2020","10936","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_rgb[light_1-TV time-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for RGB device"
